Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFG%,WFGM3,WFGA3,WFG3%,WFTM,WFTA,WFT%,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFG%,LFGM3,LFGA3,LFG3%,LFTM,LFTA,LFT%,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2011,154,1163,53,1139,41,N,0,19,55,0.345,1,11,0.091,14,16,0.875,17,36,6,11,4,10,15,12,64,0.188,9,33,0.273,8,14,0.571,20,21,5,6,8,2,17
2012,134,1140,78,1233,72,N,0,30,62,0.484,7,20,0.350,11,20,0.550,10,33,21,20,9,7,14,31,70,0.443,6,25,0.240,4,8,0.500,8,28,19,18,10,3,19
2012,134,1443,59,1290,58,N,0,19,62,0.306,2,16,0.125,19,33,0.576,26,34,10,28,7,9,18,22,61,0.361,4,22,0.182,10,22,0.455,10,22,12,17,11,8,24
2012,135,1378,65,1143,54,N,0,28,49,0.571,5,15,0.333,4,8,0.500,5,27,15,11,3,4,14,21,58,0.362,3,14,0.214,9,14,0.643,12,19,10,7,1,2,14
2012,135,1436,71,1249,59,N,0,25,50,0.500,4,11,0.364,17,24,0.708,9,25,16,5,3,3,19,20,60,0.333,4,13,0.308,15,21,0.714,19,21,6,7,3,2,17
2012,136,1124,68,1355,60,N,0,23,52,0.442,8,20,0.400,14,20,0.700,12,23,9,12,6,2,16,21,50,0.420,10,30,0.333,8,14,0.571,7,16,16,13,7,1,17
2012,136,1160,68,1424,64,N,0,22,48,0.458,7,12,0.583,17,27,0.630,9,37,12,23,4,3,18,23,71,0.324,9,36,0.250,9,17,0.529,12,21,13,8,14,8,22
2012,136,1211,77,1452,54,N,0,28,50,0.560,9,17,0.529,12,16,0.750,6,25,15,10,9,2,25,16,49,0.327,3,17,0.176,19,28,0.679,12,19,10,10,2,3,17
2012,136,1231,79,1308,66,N,0,32,54,0.593,7,13,0.538,8,10,0.800,7,14,15,12,12,0,12,27,49,0.551,4,12,0.333,8,10,0.800,7,16,7,17,5,6,13
2012,136,1235,77,1163,64,N,0,26,54,0.481,6,16,0.375,19,20,0.950,12,29,10,11,2,4,15,21,56,0.375,7,19,0.368,15,22,0.682,8,16,8,4,7,5,17
2012,136,1243,70,1379,64,N,0,21,42,0.500,2,12,0.167,26,34,0.765,5,26,12,11,4,7,18,22,60,0.367,8,23,0.348,12,17,0.706,13,21,8,10,8,0,25
2012,136,1246,81,1443,66,N,0,30,54,0.556,3,10,0.300,18,25,0.720,9,30,14,12,2,9,14,25,63,0.397,6,15,0.400,10,16,0.625,10,20,10,10,6,2,19
2012,136,1257,69,1172,62,N,0,21,52,0.404,1,5,0.200,26,36,0.722,13,27,8,10,5,4,19,21,60,0.350,4,19,0.211,16,23,0.696,13,23,12,10,4,6,23
2012,136,1266,88,1140,68,N,0,30,66,0.455,9,20,0.450,19,26,0.731,16,32,19,16,7,3,20,23,61,0.377,7,19,0.368,15,22,0.682,9,25,16,17,8,6,22
2012,136,1293,58,1161,41,N,0,20,51,0.392,5,17,0.294,13,26,0.500,10,22,9,8,9,5,8,16,48,0.333,3,14,0.214,6,9,0.667,12,28,7,22,6,1,22
2012,136,1307,75,1253,68,N,0,25,50,0.500,7,21,0.333,18,24,0.750,7,24,19,14,6,7,16,28,65,0.431,4,16,0.250,8,14,0.571,16,20,13,15,6,2,19
2012,136,1326,78,1259,59,N,0,26,58,0.448,5,14,0.357,21,26,0.808,16,33,11,18,6,8,19,19,54,0.352,4,14,0.286,17,22,0.773,5,19,9,12,6,8,24
2012,136,1393,72,1421,65,N,0,25,56,0.446,5,23,0.217,17,24,0.708,15,18,16,9,5,5,15,21,49,0.429,9,23,0.391,14,16,0.875,10,22,17,12,3,0,22
2012,136,1433,62,1455,59,N,0,25,59,0.424,6,23,0.261,6,9,0.667,10,27,9,11,8,3,12,24,62,0.387,5,16,0.313,6,10,0.600,12,24,13,12,8,4,12
2012,136,1435,79,1217,70,N,0,25,46,0.543,8,18,0.444,21,30,0.700,10,25,13,16,8,5,18,25,56,0.446,9,24,0.375,11,14,0.786,8,17,14,10,4,0,21
2012,136,1458,73,1285,49,N,0,23,48,0.479,10,19,0.526,17,19,0.895,11,26,15,10,3,8,15,18,47,0.383,3,9,0.333,10,15,0.667,5,16,8,8,8,2,16
2012,137,1153,65,1400,59,N,0,27,59,0.458,3,16,0.188,8,16,0.500,12,28,17,9,4,4,16,20,57,0.351,7,20,0.350,12,14,0.857,10,24,11,11,6,5,15
2012,137,1166,58,1104,57,N,0,22,50,0.440,9,21,0.429,5,13,0.385,7,24,14,7,4,3,11,22,48,0.458,7,17,0.412,6,12,0.500,6,26,9,9,5,4,18
2012,137,1196,71,1438,45,N,0,28,53,0.528,4,23,0.174,11,17,0.647,9,30,11,12,6,0,10,18,47,0.383,3,18,0.167,6,10,0.600,2,21,12,13,5,1,15
2012,137,1199,66,1382,63,N,0,24,53,0.453,7,19,0.368,11,14,0.786,9,22,13,11,9,9,14,23,57,0.404,7,14,0.500,10,13,0.769,14,23,16,13,9,3,16
2012,137,1207,74,1125,59,N,0,30,49,0.612,5,12,0.417,9,13,0.692,7,25,14,12,2,3,10,21,54,0.389,10,27,0.370,7,11,0.636,10,14,16,9,3,0,15
2012,137,1242,65,1178,50,N,0,23,50,0.460,5,16,0.313,14,23,0.609,7,33,12,14,6,5,17,20,63,0.317,3,17,0.176,7,14,0.500,16,25,9,14,9,3,21
2012,137,1250,75,1181,70,N,0,22,52,0.423,6,18,0.333,25,37,0.676,9,25,12,8,7,1,22,24,58,0.414,6,26,0.231,16,23,0.696,13,29,12,13,4,3,26
2012,137,1277,89,1254,67,N,0,40,68,0.588,3,9,0.333,6,9,0.667,15,28,21,12,6,0,17,22,50,0.440,8,17,0.471,15,23,0.652,4,16,10,12,6,4,10
2012,137,1301,79,1361,65,N,0,31,53,0.585,3,9,0.333,14,21,0.667,6,32,13,10,3,3,13,23,61,0.377,8,23,0.348,11,14,0.786,8,21,9,9,3,2,17
2012,137,1313,86,1281,84,N,0,32,59,0.542,10,19,0.526,12,18,0.667,14,23,14,11,2,3,20,29,55,0.527,13,29,0.448,13,17,0.765,7,18,15,8,6,1,19
2012,137,1314,77,1436,58,N,0,27,65,0.415,5,18,0.278,18,24,0.750,15,22,14,11,14,6,10,25,63,0.397,3,18,0.167,5,8,0.625,16,26,8,20,6,2,19
2012,137,1325,65,1276,60,N,0,22,43,0.512,6,16,0.375,15,17,0.882,4,22,13,9,6,2,12,22,54,0.407,7,23,0.304,9,11,0.818,11,18,11,10,2,0,16
2012,137,1345,72,1388,69,N,0,26,57,0.456,5,16,0.313,15,18,0.833,7,25,7,10,7,2,17,27,64,0.422,4,25,0.160,11,13,0.846,12,27,11,11,3,3,18
2012,137,1378,58,1396,44,N,0,17,50,0.340,8,17,0.471,16,21,0.762,14,23,7,12,10,1,16,15,42,0.357,2,12,0.167,12,16,0.750,6,22,9,13,6,5,19
2012,137,1387,61,1272,54,N,0,21,46,0.457,5,13,0.385,14,18,0.778,8,26,7,17,6,1,12,21,54,0.389,2,15,0.133,10,17,0.588,10,19,4,11,8,3,17
2012,137,1462,67,1323,63,N,0,22,44,0.500,5,10,0.500,18,27,0.667,10,20,11,10,6,1,14,25,49,0.510,9,21,0.429,4,9,0.444,6,15,19,11,6,1,16
2012,138,1124,80,1160,63,N,0,28,64,0.438,11,20,0.550,13,18,0.722,17,24,15,11,9,4,12,23,51,0.451,5,15,0.333,12,18,0.667,7,21,13,13,6,3,16
2012,138,1231,63,1433,61,N,0,24,46,0.522,6,13,0.462,9,11,0.818,8,28,13,22,6,2,13,23,57,0.404,9,30,0.300,6,13,0.462,8,15,8,11,10,3,16
2012,138,1246,87,1235,71,N,0,31,56,0.554,10,20,0.500,15,22,0.682,12,28,19,11,2,5,19,25,61,0.410,3,22,0.136,18,25,0.720,12,19,7,7,6,2,18
2012,138,1257,59,1307,56,N,0,22,48,0.458,7,15,0.467,8,12,0.667,7,18,9,11,9,5,14,23,58,0.397,5,23,0.217,5,8,0.625,17,19,13,13,5,2,12
2012,138,1266,62,1293,53,N,0,21,55,0.382,4,15,0.267,16,21,0.762,5,31,11,12,7,4,11,20,64,0.313,4,21,0.190,9,10,0.900,13,30,7,16,6,4,18
2012,138,1326,73,1211,66,N,0,25,53,0.472,9,24,0.375,14,18,0.778,9,22,13,11,6,4,17,22,56,0.393,8,23,0.348,14,19,0.737,13,21,14,9,3,1,19
2012,138,1393,75,1243,59,N,0,23,45,0.511,6,9,0.667,23,29,0.793,9,23,13,14,6,8,18,21,67,0.313,4,17,0.235,13,19,0.684,25,16,8,14,5,0,20
2012,138,1458,60,1435,57,N,0,23,55,0.418,10,33,0.303,4,8,0.500,10,20,13,8,4,1,16,20,46,0.435,5,19,0.263,12,16,0.750,9,26,8,12,4,3,17
2012,139,1153,62,1199,56,N,0,19,50,0.380,5,15,0.333,19,23,0.826,10,23,13,15,13,5,18,19,50,0.380,6,17,0.353,12,15,0.800,10,21,11,17,5,8,20
2012,139,1196,84,1313,50,N,0,28,53,0.528,10,28,0.357,18,25,0.720,13,35,13,13,4,4,12,18,66,0.273,4,24,0.167,10,13,0.769,14,17,9,8,3,3,21
2012,139,1242,63,1345,60,N,0,21,62,0.339,6,24,0.250,15,23,0.652,21,23,10,7,6,4,18,20,50,0.400,8,18,0.444,12,19,0.632,12,24,11,10,3,1,16
2012,139,1277,65,1387,61,N,0,25,46,0.543,4,10,0.400,11,17,0.647,5,27,12,11,2,1,19,18,51,0.353,7,25,0.280,18,23,0.783,8,20,9,6,5,1,16
2012,139,1301,66,1207,63,N,0,20,54,0.370,7,15,0.467,19,31,0.613,17,24,11,10,4,3,14,21,51,0.412,8,25,0.320,13,17,0.765,8,25,13,12,5,4,23
2012,139,1314,87,1166,73,N,0,33,65,0.508,8,16,0.500,13,19,0.684,11,33,16,9,4,9,8,28,68,0.412,8,20,0.400,9,12,0.750,9,26,11,9,7,3,18
2012,139,1325,62,1378,56,N,0,17,43,0.395,9,18,0.500,19,25,0.760,7,18,10,9,9,1,19,20,46,0.435,2,15,0.133,14,19,0.737,10,23,10,10,5,6,16
2012,139,1462,70,1250,58,N,0,24,54,0.444,7,15,0.467,15,21,0.714,12,31,8,14,2,6,15,21,64,0.328,3,22,0.136,13,20,0.650,15,21,4,8,6,5,20
2012,143,1196,68,1266,58,N,0,24,59,0.407,7,27,0.259,13,15,0.867,10,32,15,11,5,9,15,20,65,0.308,6,21,0.286,12,18,0.667,15,26,11,9,8,3,17
2012,143,1257,57,1277,44,N,0,21,55,0.382,9,23,0.391,6,11,0.545,11,28,15,10,9,7,11,14,49,0.286,5,21,0.238,11,12,0.917,8,28,12,15,8,7,15
2012,143,1326,81,1153,66,N,0,27,56,0.482,8,17,0.471,19,27,0.704,12,23,14,11,13,1,11,26,56,0.464,9,23,0.391,5,8,0.625,8,21,8,18,5,5,21
2012,143,1393,64,1458,63,N,0,27,49,0.551,5,9,0.556,5,9,0.556,7,19,5,6,4,1,13,21,49,0.429,14,27,0.519,7,12,0.583,8,17,15,6,2,2,12
2012,144,1124,75,1462,70,N,0,29,57,0.509,5,15,0.333,12,14,0.857,10,25,21,13,7,3,17,24,56,0.429,3,15,0.200,19,24,0.792,11,18,10,10,7,4,15
2012,144,1242,60,1301,57,N,0,24,64,0.375,1,14,0.071,11,20,0.550,20,30,13,14,9,11,14,19,67,0.284,6,21,0.286,13,17,0.765,21,26,10,14,7,6,17
2012,144,1246,102,1231,90,N,0,31,64,0.484,5,10,0.500,35,37,0.946,15,24,12,6,3,4,18,36,69,0.522,5,18,0.278,13,17,0.765,12,19,16,8,3,2,27
2012,144,1314,73,1325,65,N,1,26,65,0.400,7,22,0.318,14,24,0.583,22,41,18,24,4,8,13,23,71,0.324,12,32,0.375,7,8,0.875,7,23,17,13,13,3,22
2012,145,1257,72,1196,68,N,0,27,60,0.450,6,16,0.375,12,15,0.800,8,22,11,6,6,3,21,24,48,0.500,8,20,0.400,12,18,0.667,6,26,17,14,4,3,15
2012,145,1326,77,1393,70,N,0,21,51,0.412,4,13,0.308,31,42,0.738,14,25,10,12,4,3,20,22,53,0.415,6,16,0.375,20,25,0.800,8,18,9,12,6,7,29
2012,146,1242,80,1314,67,N,0,29,63,0.460,4,14,0.286,18,24,0.750,11,30,14,8,9,3,16,28,64,0.438,2,17,0.118,9,12,0.750,8,27,18,10,5,6,17
2012,146,1246,82,1124,70,N,0,24,45,0.533,4,9,0.444,30,44,0.682,8,24,15,13,9,9,19,25,64,0.391,4,14,0.286,16,19,0.842,16,18,15,14,5,5,32
2012,152,1242,64,1326,62,N,0,25,56,0.446,3,11,0.273,11,14,0.786,12,30,14,17,5,8,15,20,59,0.339,8,22,0.364,14,15,0.933,10,20,11,12,7,7,17
2012,152,1246,69,1257,61,N,0,28,49,0.571,2,7,0.286,11,20,0.550,6,27,9,14,7,7,14,24,69,0.348,4,11,0.364,9,13,0.692,19,21,7,12,5,4,16
2012,154,1246,67,1242,59,N,0,23,56,0.411,6,14,0.429,15,21,0.714,12,31,12,11,4,11,15,22,62,0.355,5,11,0.455,10,15,0.667,11,24,9,9,6,5,16
2013,134,1299,73,1251,72,N,0,27,52,0.519,8,18,0.444,11,19,0.579,6,27,10,8,6,4,19,23,54,0.426,10,23,0.435,16,18,0.889,6,24,15,10,4,3,17
2013,134,1388,67,1292,54,N,0,21,46,0.457,8,14,0.571,17,25,0.680,8,25,9,7,3,0,15,22,52,0.423,4,12,0.333,6,7,0.857,6,22,14,9,4,3,20
2013,135,1241,68,1254,55,N,0,26,56,0.464,8,23,0.348,8,12,0.667,14,25,17,11,3,10,16,21,59,0.356,3,16,0.188,10,14,0.714,16,19,11,11,7,1,12
2013,135,1247,80,1129,71,N,0,31,49,0.633,11,21,0.524,7,12,0.583,3,19,16,10,4,1,16,26,53,0.491,7,18,0.389,12,18,0.667,11,18,14,10,3,1,13
2013,136,1112,81,1125,64,N,0,29,51,0.569,9,17,0.529,14,20,0.700,12,32,13,16,2,5,21,20,51,0.392,8,27,0.296,16,23,0.696,4,14,7,8,7,0,20
2013,136,1139,68,1137,56,N,0,20,55,0.364,3,17,0.176,25,28,0.893,10,31,8,5,6,3,12,23,62,0.371,5,16,0.313,5,8,0.625,9,28,13,9,0,4,20
2013,136,1143,64,1424,61,N,0,26,59,0.441,5,11,0.455,7,16,0.438,8,33,18,11,7,5,19,19,59,0.322,6,20,0.300,17,26,0.654,12,30,11,12,3,6,20
2013,136,1161,84,1281,72,N,0,25,51,0.490,7,14,0.500,27,33,0.818,12,30,10,14,1,3,17,24,57,0.421,7,23,0.304,17,19,0.895,3,16,13,5,6,3,24
2013,136,1211,64,1380,58,N,0,23,55,0.418,8,20,0.400,10,15,0.667,11,29,14,10,6,0,16,18,46,0.391,10,23,0.435,12,18,0.667,3,24,10,10,4,8,12
2013,136,1217,68,1307,62,N,0,22,42,0.524,8,18,0.444,16,20,0.800,3,23,11,13,3,3,20,21,56,0.375,3,14,0.214,17,24,0.708,16,18,8,11,12,1,17
2013,136,1257,79,1299,48,N,0,31,54,0.574,4,16,0.250,13,22,0.591,12,19,14,16,20,2,13,17,41,0.415,6,16,0.375,8,10,0.800,5,15,7,27,8,0,18
2013,136,1266,59,1172,58,N,0,20,58,0.345,4,15,0.267,15,19,0.789,17,24,5,9,5,4,20,19,46,0.413,6,17,0.353,14,22,0.636,7,22,12,11,2,4,17
2013,136,1272,54,1388,52,N,0,20,49,0.408,5,15,0.333,9,18,0.500,10,25,12,15,9,12,18,19,58,0.328,3,15,0.200,11,14,0.786,15,24,9,13,4,0,19
2013,136,1276,71,1355,56,N,0,28,55,0.509,9,20,0.450,6,9,0.667,8,21,12,9,6,3,8,23,52,0.442,4,19,0.211,6,8,0.750,8,21,13,12,3,0,10
2013,136,1277,65,1434,54,N,0,26,58,0.448,6,15,0.400,7,11,0.636,20,29,16,17,6,3,16,19,54,0.352,7,25,0.280,9,14,0.643,8,15,10,7,12,5,12
2013,136,1332,68,1329,55,N,0,23,59,0.390,8,22,0.364,14,21,0.667,14,30,12,18,8,3,19,21,52,0.404,5,17,0.294,8,15,0.533,6,26,12,14,8,3,23
2013,136,1387,64,1308,44,N,0,25,54,0.463,4,11,0.364,10,14,0.714,10,23,17,10,10,3,15,17,61,0.279,2,16,0.125,8,13,0.615,21,21,10,16,9,7,12
2013,136,1393,81,1285,34,N,0,27,52,0.519,5,11,0.455,22,31,0.710,8,32,21,8,12,5,8,11,54,0.204,4,31,0.129,8,12,0.667,11,22,5,17,5,6,22
2013,136,1433,88,1103,42,N,0,35,65,0.538,8,16,0.500,10,14,0.714,13,23,15,7,11,0,17,15,43,0.349,1,13,0.077,11,19,0.579,9,20,5,22,2,6,12
2013,136,1455,73,1338,55,N,0,19,49,0.388,2,20,0.100,33,41,0.805,11,26,11,11,10,1,20,19,54,0.352,1,17,0.059,16,20,0.800,11,21,8,15,5,5,27
2013,137,1166,67,1153,63,N,0,19,42,0.452,7,15,0.467,22,25,0.880,7,25,16,16,2,2,11,27,64,0.422,5,20,0.250,4,9,0.444,14,17,12,9,9,4,21
2013,137,1181,73,1107,61,N,0,27,46,0.587,4,11,0.364,15,21,0.714,5,23,17,11,9,3,18,19,52,0.365,9,15,0.600,14,16,0.875,10,16,14,13,7,2,19
2013,137,1195,78,1207,68,N,0,21,49,0.429,6,15,0.400,30,44,0.682,7,32,15,13,5,3,18,24,64,0.375,7,27,0.259,13,20,0.650,11,28,15,14,6,4,33
2013,137,1196,79,1322,47,N,0,29,61,0.475,7,21,0.333,14,23,0.609,16,27,13,8,10,2,12,18,50,0.360,3,16,0.188,8,11,0.727,6,20,9,15,2,3,19
2013,137,1228,57,1160,49,N,0,16,52,0.308,8,31,0.258,17,24,0.708,11,26,10,12,8,4,12,17,51,0.333,5,19,0.263,10,13,0.769,8,28,7,15,5,5,20
2013,137,1231,83,1241,62,N,0,29,55,0.527,9,23,0.391,16,21,0.762,12,26,17,9,3,3,8,26,62,0.419,8,20,0.400,2,4,0.500,11,17,7,10,1,3,21
2013,137,1235,76,1323,58,N,0,29,59,0.492,9,21,0.429,9,12,0.750,5,22,19,6,4,1,13,22,51,0.431,4,17,0.235,10,13,0.769,9,26,9,17,2,2,11
2013,137,1242,64,1443,57,N,0,20,42,0.476,0,6,0.000,24,30,0.800,4,31,11,17,4,9,15,21,66,0.318,3,20,0.150,12,18,0.667,18,23,8,10,9,0,24
2013,137,1247,63,1243,61,N,0,21,49,0.429,7,18,0.389,14,16,0.875,8,22,12,8,4,5,13,24,57,0.421,4,13,0.308,9,17,0.529,15,21,12,9,6,7,14
2013,137,1274,78,1334,49,N,0,24,52,0.462,12,22,0.545,18,21,0.857,10,31,12,11,7,4,14,18,54,0.333,9,26,0.346,4,11,0.364,10,18,9,14,2,1,16
2013,137,1278,83,1417,63,N,0,31,61,0.508,9,16,0.563,12,19,0.632,11,25,19,11,7,3,19,20,63,0.317,4,22,0.182,19,25,0.760,19,23,10,15,5,2,19
2013,137,1279,57,1458,46,N,0,22,57,0.386,3,15,0.200,10,16,0.625,12,31,8,10,6,6,12,15,59,0.254,7,30,0.233,9,13,0.692,15,25,10,11,7,7,16
2013,137,1314,78,1437,71,N,0,24,49,0.490,11,21,0.524,19,27,0.704,6,22,18,17,10,2,14,27,61,0.443,4,21,0.190,13,19,0.684,15,22,6,16,9,2,22
2013,137,1326,95,1233,70,N,0,34,71,0.479,7,15,0.467,20,25,0.800,13,31,25,10,8,7,17,23,65,0.354,6,28,0.214,18,21,0.857,14,26,13,19,4,2,18
2013,137,1361,70,1328,55,N,0,24,56,0.429,6,15,0.400,16,17,0.941,11,29,15,11,5,3,11,23,58,0.397,5,21,0.238,4,8,0.500,8,21,10,9,6,2,20
2013,137,1396,76,1301,72,N,0,24,50,0.480,7,18,0.389,21,33,0.636,4,20,13,5,5,4,15,29,52,0.558,4,13,0.308,10,16,0.625,7,27,14,13,3,2,24
2013,138,1112,74,1217,51,N,0,27,49,0.551,9,15,0.600,11,16,0.688,3,36,13,12,4,2,20,16,58,0.276,5,18,0.278,14,19,0.737,11,22,12,8,7,1,14
2013,138,1257,82,1161,56,N,0,31,55,0.564,5,9,0.556,15,18,0.833,10,19,14,9,11,2,24,19,40,0.475,5,12,0.417,13,21,0.619,7,17,4,20,0,4,19
2013,138,1266,74,1139,72,N,0,23,54,0.426,5,12,0.417,23,27,0.852,14,21,9,15,9,4,17,24,56,0.429,11,24,0.458,13,19,0.684,12,21,13,15,7,8,20
2013,138,1276,78,1433,53,N,0,31,60,0.517,6,20,0.300,10,11,0.909,12,29,17,12,7,0,7,23,58,0.397,3,16,0.188,4,6,0.667,7,17,6,11,9,2,14
2013,138,1277,70,1272,48,N,0,26,52,0.500,4,16,0.250,14,22,0.636,14,35,14,18,10,7,14,19,64,0.297,5,23,0.217,5,10,0.500,11,18,8,11,7,5,18
2013,138,1332,74,1387,57,N,0,28,53,0.528,8,11,0.727,10,16,0.625,9,29,18,18,10,4,19,20,53,0.377,3,21,0.143,14,22,0.636,6,21,11,12,10,2,15
2013,138,1393,66,1143,60,N,0,18,46,0.391,4,10,0.400,26,41,0.634,14,23,7,15,10,3,16,22,56,0.393,4,21,0.190,12,19,0.632,13,21,14,17,6,2,24
2013,138,1455,76,1211,70,N,0,25,50,0.500,14,28,0.500,12,18,0.667,10,20,16,15,8,6,22,21,59,0.356,8,23,0.348,20,29,0.690,21,18,13,13,8,2,17
2013,139,1181,66,1166,50,N,0,19,49,0.388,7,20,0.350,21,28,0.750,7,31,9,9,7,4,20,16,53,0.302,2,19,0.105,16,18,0.889,7,26,9,10,2,2,26
2013,139,1195,81,1361,71,N,0,33,59,0.559,7,18,0.389,8,12,0.667,9,22,21,13,13,5,13,27,61,0.443,8,23,0.348,9,13,0.692,14,20,16,17,10,6,11
2013,139,1196,78,1278,64,N,0,21,37,0.568,10,20,0.500,26,36,0.722,6,20,13,14,7,3,18,20,50,0.400,8,18,0.444,16,22,0.727,13,16,11,14,4,1,25
2013,139,1231,58,1396,52,N,0,19,45,0.422,4,13,0.308,16,20,0.800,4,28,9,12,0,2,8,21,62,0.339,3,24,0.125,7,8,0.875,14,21,8,10,5,4,18
2013,139,1242,70,1314,58,N,0,24,55,0.436,5,14,0.357,17,21,0.810,15,35,11,22,7,5,11,22,73,0.301,6,21,0.286,8,10,0.800,16,20,10,11,15,1,20
2013,139,1247,76,1279,74,N,0,27,55,0.491,9,23,0.391,13,18,0.722,9,21,14,12,8,4,19,30,63,0.476,4,19,0.211,10,21,0.476,18,22,14,13,5,4,18
2013,139,1274,63,1228,59,N,0,22,55,0.400,9,25,0.360,10,15,0.667,13,22,12,6,4,2,10,23,61,0.377,7,27,0.259,6,7,0.857,16,22,7,8,2,3,17
2013,139,1326,78,1235,75,N,0,25,49,0.510,9,18,0.500,19,26,0.731,3,19,12,9,7,2,20,23,52,0.442,12,25,0.480,17,23,0.739,12,24,14,16,4,0,20
2013,143,1266,71,1274,61,N,0,27,50,0.540,3,6,0.500,14,19,0.737,10,26,14,11,3,3,11,22,63,0.349,8,26,0.308,9,12,0.750,15,16,12,8,3,3,15
2013,143,1326,73,1112,70,N,0,22,52,0.423,7,13,0.538,22,26,0.846,11,21,9,8,4,3,18,23,52,0.442,6,18,0.333,18,20,0.900,9,21,7,11,6,2,20
2013,143,1393,61,1231,50,N,0,21,48,0.438,4,10,0.400,15,20,0.750,7,25,4,14,11,11,17,16,47,0.340,3,15,0.200,15,24,0.625,11,23,8,18,6,2,18
2013,143,1455,72,1247,58,N,0,30,67,0.448,5,12,0.417,7,9,0.778,17,30,12,8,4,8,13,20,56,0.357,7,18,0.389,11,16,0.688,9,20,8,9,5,2,13
2013,144,1181,71,1277,61,N,0,20,49,0.408,7,18,0.389,24,26,0.923,5,24,8,8,3,5,17,20,50,0.400,3,12,0.250,18,24,0.750,8,25,6,11,6,4,24
2013,144,1196,62,1195,50,N,0,22,57,0.386,4,15,0.267,14,23,0.609,15,20,12,10,11,3,11,20,44,0.455,4,11,0.364,6,11,0.545,6,22,11,20,7,3,20
2013,144,1257,77,1332,69,N,0,28,52,0.538,4,13,0.308,17,26,0.654,9,25,10,13,7,5,19,27,61,0.443,5,14,0.357,10,17,0.588,12,23,12,12,7,3,22
2013,144,1276,87,1242,85,N,1,35,71,0.493,8,23,0.348,9,17,0.529,14,24,18,10,7,1,12,36,66,0.545,6,16,0.375,7,10,0.700,7,28,21,13,5,8,17
2013,145,1393,55,1266,39,N,0,19,50,0.380,5,17,0.294,12,19,0.632,11,26,8,6,9,8,11,12,53,0.226,3,25,0.120,12,16,0.750,19,25,10,13,5,6,16
2013,145,1455,70,1326,66,N,0,22,59,0.373,8,20,0.400,18,23,0.783,13,27,9,12,8,9,23,19,61,0.311,5,25,0.200,23,29,0.793,11,26,7,9,5,8,22
2013,146,1257,85,1181,63,N,0,29,55,0.527,2,13,0.154,25,36,0.694,11,26,8,8,10,9,23,19,52,0.365,4,16,0.250,21,28,0.750,11,20,11,12,4,2,23
2013,146,1276,79,1196,59,N,0,30,65,0.462,10,19,0.526,9,13,0.692,9,26,18,11,13,5,13,23,56,0.411,2,10,0.200,11,17,0.647,9,27,13,15,7,3,11
2013,152,1257,72,1455,68,N,0,22,49,0.449,9,25,0.360,19,29,0.655,11,22,10,9,8,3,23,22,54,0.407,6,20,0.300,18,24,0.750,14,22,13,11,5,1,20
2013,152,1276,61,1393,56,N,0,21,53,0.396,8,24,0.333,11,20,0.550,13,24,17,10,5,3,11,23,55,0.418,3,14,0.214,7,11,0.636,10,23,13,10,7,4,19
2013,154,1257,82,1276,76,N,0,28,61,0.459,8,16,0.500,18,23,0.783,15,17,18,9,9,3,22,25,48,0.521,8,18,0.444,18,25,0.720,8,19,12,12,3,2,15
2014,134,1107,71,1291,64,N,0,27,47,0.574,2,9,0.222,15,19,0.789,6,36,12,14,3,1,13,22,60,0.367,12,37,0.324,8,12,0.667,6,17,13,4,3,1,16
2014,134,1301,74,1462,59,N,0,29,53,0.547,4,14,0.286,12,16,0.750,6,23,16,9,4,9,14,23,55,0.418,2,14,0.143,11,16,0.688,11,20,7,13,3,0,17
2014,135,1142,81,1411,69,N,0,29,51,0.569,6,15,0.400,17,22,0.773,10,18,15,10,4,4,20,24,50,0.480,4,13,0.308,17,22,0.773,11,16,12,13,3,1,23
2014,135,1397,78,1234,65,N,1,24,54,0.444,5,21,0.238,25,30,0.833,10,27,13,8,2,1,14,24,58,0.414,4,16,0.250,13,15,0.867,7,23,14,6,2,2,28
2014,136,1163,89,1386,81,N,1,30,66,0.455,11,24,0.458,18,20,0.900,12,22,13,9,6,2,21,27,54,0.500,7,21,0.333,20,27,0.741,9,24,12,14,3,2,22
2014,136,1173,60,1326,59,N,0,22,49,0.449,3,13,0.231,13,17,0.765,4,24,12,13,10,0,14,24,50,0.480,3,12,0.250,8,12,0.667,3,25,12,14,10,4,16
2014,136,1196,67,1107,55,N,0,25,49,0.510,3,12,0.250,14,18,0.778,5,25,11,10,7,5,14,20,51,0.392,4,13,0.308,11,14,0.786,6,21,10,10,4,2,15
2014,136,1217,61,1153,57,N,0,19,44,0.432,6,17,0.353,17,28,0.607,9,24,9,12,4,3,15,21,57,0.368,4,12,0.333,11,16,0.688,16,18,5,11,6,6,20
2014,136,1257,71,1264,64,N,0,20,55,0.364,4,13,0.308,27,35,0.771,16,26,10,12,11,8,18,23,51,0.451,3,5,0.600,15,21,0.714,7,24,11,15,8,5,27
2014,136,1276,57,1459,40,N,0,22,46,0.478,7,17,0.412,6,9,0.667,6,25,15,11,8,1,8,18,53,0.340,1,19,0.053,3,4,0.750,8,18,10,9,3,0,14
